pricedate,Expiry,strike,option_type,impliedvol
28/05/2026,18/12/2026,5000,Put,34.00935745
28/05/2026,18/12/2026,5100,Put,33.20386505
28/05/2026,18/12/2026,5200,Put,32.41202927
28/05/2026,18/12/2026,5300,Put,31.63476563
28/05/2026,18/12/2026,5400,Put,30.88281631
28/05/2026,18/12/2026,5500,Put,30.14721107
28/05/2026,18/12/2026,5600,Put,29.4313221
28/05/2026,18/12/2026,5700,Put,28.7313118
28/05/2026,18/12/2026,5800,Put,28.04806519
28/05/2026,18/12/2026,5900,Put,27.37179756
28/05/2026,18/12/2026,1800,Call,
28/05/2026,18/12/2026,2000,Call,
28/05/2026,18/12/2026,2200,Call,
28/05/2026,18/12/2026,2400,Call,
28/05/2026,18/12/2026,2600,Call,
28/05/2026,18/12/2026,2800,Call,
28/05/2026,18/12/2026,3000,Call,
28/05/2026,18/12/2026,3200,Call,
28/05/2026,18/12/2026,6000,Call,25.16528893
28/05/2026,18/12/2026,6200,Call,24.12257195
28/05/2026,18/12/2026,6400,Call,23.06462669
28/05/2026,18/12/2026,6600,Call,21.97241974
28/05/2026,18/12/2026,6800,Call,20.8630867
28/05/2026,18/12/2026,7000,Call,19.74505997
28/05/2026,18/12/2026,7200,Call,18.60025406
28/05/2026,18/12/2026,7400,Call,17.47704124
28/05/2026,18/12/2026,7600,Call,16.42420959
28/05/2026,18/12/2026,7800,Call,15.51536751
28/05/2026,18/12/2026,8000,Call,14.79499626
28/05/2026,18/12/2026,8200,Call,14.25854778
28/05/2026,18/12/2026,8400,Call,13.90505505
28/05/2026,18/12/2026,8600,Call,13.67375278
28/05/2026,18/12/2026,8800,Call,13.53516388
28/05/2026,18/12/2026,9000,Call,13.48660755
28/05/2026,18/12/2026,9200,Call,13.49839497
28/05/2026,18/12/2026,1800,Put,70.24790192
28/05/2026,18/12/2026,2000,Put,67.08094025
28/05/2026,18/12/2026,2200,Put,64.14067078
28/05/2026,18/12/2026,2400,Put,61.22756577
28/05/2026,18/12/2026,2600,Put,58.61180878
28/05/2026,18/12/2026,2800,Put,56.10084534
28/05/2026,18/12/2026,3000,Put,53.72796631
28/05/2026,18/12/2026,3200,Put,51.40528107
28/05/2026,18/12/2026,6000,Put,26.71141243
28/05/2026,18/12/2026,6200,Put,25.4172802
28/05/2026,18/12/2026,6400,Put,24.14668274
28/05/2026,18/12/2026,6600,Put,22.8963089
28/05/2026,18/12/2026,6800,Put,21.6521759
28/05/2026,18/12/2026,7000,Put,20.41910744
28/05/2026,18/12/2026,7200,Put,19.20149803
28/05/2026,18/12/2026,7400,Put,18.01966667
28/05/2026,18/12/2026,7600,Put,16.93540001
28/05/2026,18/12/2026,7800,Put,16.00047684
28/05/2026,18/12/2026,8000,Put,15.28023148
28/05/2026,18/12/2026,8200,Put,14.77553082
28/05/2026,18/12/2026,8400,Put,14.48719501
28/05/2026,18/12/2026,8600,Put,14.35548878
28/05/2026,18/12/2026,8800,Put,14.38076687
28/05/2026,18/12/2026,9000,Put,14.5415411
28/05/2026,18/12/2026,9200,Put,14.84214115
28/05/2026,18/12/2026,200,Call,
28/05/2026,18/12/2026,400,Call,
28/05/2026,18/12/2026,600,Call,
28/05/2026,18/12/2026,800,Call,
28/05/2026,18/12/2026,1000,Call,
28/05/2026,18/12/2026,1200,Call,
28/05/2026,18/12/2026,1400,Call,
28/05/2026,18/12/2026,1600,Call,
28/05/2026,18/12/2026,200,Put,134.8601685
28/05/2026,18/12/2026,400,Put,113.1689148
28/05/2026,18/12/2026,600,Put,98.67960358
28/05/2026,18/12/2026,800,Put,90.35369873
28/05/2026,18/12/2026,1000,Put,86.26127625
28/05/2026,18/12/2026,1200,Put,81.09615326
28/05/2026,18/12/2026,1400,Put,77.74956512
28/05/2026,18/12/2026,1600,Put,73.61013031
28/05/2026,18/12/2026,9600,Call,13.7739048
28/05/2026,18/12/2026,10000,Call,14.34074879
28/05/2026,18/12/2026,9600,Put,15.99217796
28/05/2026,18/12/2026,10000,Put,17.26657486
28/05/2026,18/12/2026,12000,Call,18.78236008
28/05/2026,18/12/2026,12000,Put,24.5603199
28/05/2026,18/12/2026,6100,Call,24.63869667
28/05/2026,18/12/2026,6300,Call,23.59460831
28/05/2026,18/12/2026,6500,Call,22.52101326
28/05/2026,18/12/2026,6700,Call,21.42491913
28/05/2026,18/12/2026,6100,Put,26.06344223
28/05/2026,18/12/2026,6300,Put,24.77621841
28/05/2026,18/12/2026,6500,Put,23.51967239
28/05/2026,18/12/2026,6700,Put,22.27405167
28/05/2026,18/12/2026,4050,Put,42.56838608
28/05/2026,18/12/2026,5650,Put,29.07784653
28/05/2026,18/12/2026,5550,Put,29.78418541
28/05/2026,18/12/2026,4150,Put,41.59073639
28/05/2026,18/12/2026,5850,Put,27.71193314
28/05/2026,18/12/2026,4250,Put,40.64435196
28/05/2026,18/12/2026,3950,Put,43.52507019
28/05/2026,18/12/2026,5750,Put,28.38967133
28/05/2026,18/12/2026,4350,Put,39.71718216
28/05/2026,18/12/2026,5050,Put,33.60124207
28/05/2026,18/12/2026,4450,Put,38.80436707
28/05/2026,18/12/2026,4650,Put,36.97378159
28/05/2026,18/12/2026,5950,Put,27.04012299
28/05/2026,18/12/2026,6250,Put,25.09493637
28/05/2026,18/12/2026,4550,Put,37.87499237
28/05/2026,18/12/2026,6350,Put,24.46187782
28/05/2026,18/12/2026,4950,Put,34.41977692
28/05/2026,18/12/2026,6450,Put,23.83369064
28/05/2026,18/12/2026,6150,Put,25.73542976
28/05/2026,18/12/2026,4750,Put,36.11824036
28/05/2026,18/12/2026,6550,Put,23.20588303
28/05/2026,18/12/2026,6050,Put,26.39373589
28/05/2026,18/12/2026,4850,Put,35.25924683
28/05/2026,18/12/2026,5150,Put,32.79447556
28/05/2026,18/12/2026,4950,Call,30.11161804
28/05/2026,18/12/2026,6350,Call,23.3270359
28/05/2026,18/12/2026,4850,Call,30.45046997
28/05/2026,18/12/2026,6250,Call,23.85943985
28/05/2026,18/12/2026,4750,Call,30.71061325
28/05/2026,18/12/2026,6150,Call,24.38324356
28/05/2026,18/12/2026,6450,Call,22.7892971
28/05/2026,18/12/2026,6550,Call,22.24641609
28/05/2026,18/12/2026,6050,Call,24.90535736
28/05/2026,18/12/2026,3850,Call,
28/05/2026,18/12/2026,5250,Call,28.87051773
28/05/2026,18/12/2026,5350,Call,28.41131401
28/05/2026,18/12/2026,4050,Call,
28/05/2026,18/12/2026,5450,Call,27.93237877
28/05/2026,18/12/2026,5650,Call,26.95151329
28/05/2026,18/12/2026,5550,Call,27.44480133
28/05/2026,18/12/2026,4150,Call,25.97710419
28/05/2026,18/12/2026,5850,Call,25.93381882
28/05/2026,18/12/2026,3950,Call,
28/05/2026,18/12/2026,4250,Call,29.80182648
28/05/2026,18/12/2026,4350,Call,30.78892517
28/05/2026,18/12/2026,5750,Call,26.44461823
28/05/2026,18/12/2026,4450,Call,30.79610062
28/05/2026,18/12/2026,5150,Call,29.3150692
28/05/2026,18/12/2026,5950,Call,25.41592979
28/05/2026,18/12/2026,5050,Call,29.7175045
28/05/2026,18/12/2026,4650,Call,30.90209579
28/05/2026,18/12/2026,4550,Call,31.35980225
28/05/2026,18/12/2026,3850,Put,44.51408386
28/05/2026,18/12/2026,5250,Put,32.02265167
28/05/2026,18/12/2026,5350,Put,31.25514984
28/05/2026,18/12/2026,5450,Put,30.5103054
28/05/2026,18/12/2026,9400,Put,15.29148674
28/05/2026,18/12/2026,6650,Put,22.58789444
28/05/2026,18/12/2026,6900,Put,21.03540611
28/05/2026,18/12/2026,7100,Put,19.80228424
28/05/2026,18/12/2026,6650,Call,21.70503426
28/05/2026,18/12/2026,6900,Call,20.29805756
28/05/2026,18/12/2026,7100,Call,19.16444588
28/05/2026,18/12/2026,9400,Call,13.59214973
28/05/2026,18/12/2026,7300,Call,18.03388214
28/05/2026,18/12/2026,7050,Call,19.45034027
28/05/2026,18/12/2026,6750,Call,21.143713
28/05/2026,18/12/2026,7500,Call,16.9404068
28/05/2026,18/12/2026,7250,Call,18.31567574
28/05/2026,18/12/2026,7900,Call,15.13398838
28/05/2026,18/12/2026,6950,Call,20.03629494
28/05/2026,18/12/2026,6850,Call,20.58209801
28/05/2026,18/12/2026,7700,Call,15.94812489
28/05/2026,18/12/2026,7150,Call,18.87992859
28/05/2026,18/12/2026,7300,Put,18.60267639
28/05/2026,18/12/2026,6750,Put,21.96768951
28/05/2026,18/12/2026,7050,Put,20.10772324
28/05/2026,18/12/2026,7250,Put,18.89989853
28/05/2026,18/12/2026,7500,Put,17.4578228
28/05/2026,18/12/2026,6950,Put,20.72640991
28/05/2026,18/12/2026,7900,Put,15.61481285
28/05/2026,18/12/2026,7150,Put,19.50352669
28/05/2026,18/12/2026,6850,Put,21.34284019
28/05/2026,18/12/2026,7700,Put,16.4412117
28/05/2026,18/12/2026,11000,Call,16.54683304
28/05/2026,18/12/2026,11000,Put,21.24244118
28/05/2026,18/12/2026,4675,Call,30.83702469
28/05/2026,18/12/2026,6025,Call,25.03228951
28/05/2026,18/12/2026,5875,Call,25.80024529
28/05/2026,18/12/2026,6175,Call,24.24816704
28/05/2026,18/12/2026,6225,Call,23.98474121
28/05/2026,18/12/2026,2900,Call,
28/05/2026,18/12/2026,4525,Call,30.89822578
28/05/2026,18/12/2026,4325,Put,39.95872498
28/05/2026,18/12/2026,2900,Put,54.91462708
28/05/2026,18/12/2026,5825,Put,27.88474464
28/05/2026,18/12/2026,2700,Put,57.32795334
28/05/2026,18/12/2026,4125,Put,41.826931
28/05/2026,18/12/2026,4175,Put,41.35654068
28/05/2026,18/12/2026,5625,Put,29.25122452
28/05/2026,18/12/2026,5675,Put,28.90138435
28/05/2026,18/12/2026,3100,Put,52.52394485
28/05/2026,18/12/2026,6225,Put,25.25377846
28/05/2026,18/12/2026,4575,Put,37.67060089
28/05/2026,18/12/2026,4725,Put,36.33641815
28/05/2026,18/12/2026,6025,Put,26.55043602
28/05/2026,18/12/2026,4375,Put,39.47072983
28/05/2026,18/12/2026,6075,Put,26.21772385
28/05/2026,18/12/2026,4525,Put,38.10915756
28/05/2026,18/12/2026,5875,Put,27.54185104
28/05/2026,18/12/2026,6275,Put,24.93338203
28/05/2026,18/12/2026,6725,Put,22.12283516
28/05/2026,18/12/2026,5125,Put,33.00161743
28/05/2026,18/12/2026,4975,Put,34.21522141
28/05/2026,18/12/2026,4775,Put,35.90516663
28/05/2026,18/12/2026,6525,Put,23.3641777
28/05/2026,18/12/2026,6475,Put,23.67618561
28/05/2026,18/12/2026,5075,Put,33.39669037
28/05/2026,18/12/2026,5525,Put,29.96723747
28/05/2026,18/12/2026,4825,Put,35.48035431
28/05/2026,18/12/2026,5275,Put,31.82531357
28/05/2026,18/12/2026,2500,Put,59.88552475
28/05/2026,18/12/2026,6675,Put,22.4303894
28/05/2026,18/12/2026,5475,Put,30.32390022
28/05/2026,18/12/2026,5325,Put,31.44176292
28/05/2026,18/12/2026,4425,Put,39.01692581
28/05/2026,18/12/2026,5575,Put,29.60290909
28/05/2026,18/12/2026,5775,Put,28.21413422
28/05/2026,18/12/2026,5725,Put,28.56209946
28/05/2026,18/12/2026,4975,Call,29.99893188
28/05/2026,18/12/2026,6625,Call,21.87434387
28/05/2026,18/12/2026,6475,Call,22.69427681
28/05/2026,18/12/2026,4775,Call,30.65435219
28/05/2026,18/12/2026,6425,Call,22.92329788
28/05/2026,18/12/2026,5125,Call,29.41564941
28/05/2026,18/12/2026,5175,Call,29.18087387
28/05/2026,18/12/2026,4925,Call,30.17909241
28/05/2026,18/12/2026,6675,Call,21.55543518
28/05/2026,18/12/2026,5525,Call,27.55956268
28/05/2026,18/12/2026,5325,Call,28.51148415
28/05/2026,18/12/2026,5375,Call,28.43460274
28/05/2026,18/12/2026,5775,Call,26.30250168
28/05/2026,18/12/2026,5575,Call,27.31554031
28/05/2026,18/12/2026,6575,Put,23.0517807
28/05/2026,18/12/2026,4875,Put,35.06179047
28/05/2026,18/12/2026,5175,Put,32.60242081
28/05/2026,18/12/2026,5425,Put,30.69415474
28/05/2026,18/12/2026,4925,Put,34.63082504
28/05/2026,18/12/2026,5225,Put,32.22270203
28/05/2026,18/12/2026,5375,Put,31.06599236
28/05/2026,18/12/2026,4175,Call,28.00885582
28/05/2026,18/12/2026,5825,Call,26.05680656
28/05/2026,18/12/2026,4425,Call,31.03742027
28/05/2026,18/12/2026,5625,Call,27.06801987
28/05/2026,18/12/2026,4225,Call,29.26254654
28/05/2026,18/12/2026,3100,Call,
28/05/2026,18/12/2026,6125,Call,24.57529449
28/05/2026,18/12/2026,4375,Call,30.76770973
28/05/2026,18/12/2026,4625,Call,30.89509773
28/05/2026,18/12/2026,6325,Call,23.45687675
28/05/2026,18/12/2026,6075,Call,24.76152229
28/05/2026,18/12/2026,6275,Call,23.72435188
28/05/2026,18/12/2026,5975,Call,25.28682327
28/05/2026,18/12/2026,4575,Call,30.93166542
28/05/2026,18/12/2026,6375,Call,23.19202232
28/05/2026,18/12/2026,5025,Call,29.8074646
28/05/2026,18/12/2026,6725,Call,21.31650162
28/05/2026,18/12/2026,5225,Call,29.14885712
28/05/2026,18/12/2026,6575,Call,22.14604187
28/05/2026,18/12/2026,6525,Call,22.42152023
28/05/2026,18/12/2026,4875,Call,30.34724236
28/05/2026,18/12/2026,5075,Call,29.82754898
28/05/2026,18/12/2026,4825,Call,30.49272346
28/05/2026,18/12/2026,5425,Call,28.04342651
28/05/2026,18/12/2026,2500,Call,
28/05/2026,18/12/2026,5275,Call,28.92123795
28/05/2026,18/12/2026,5475,Call,27.79366112
28/05/2026,18/12/2026,4325,Call,30.63619041
28/05/2026,18/12/2026,5675,Call,26.81460381
28/05/2026,18/12/2026,5925,Call,25.54910088
28/05/2026,18/12/2026,2700,Call,
28/05/2026,18/12/2026,4275,Call,29.65304947
28/05/2026,18/12/2026,5725,Call,26.56866264
28/05/2026,18/12/2026,4125,Call,23.72468185
28/05/2026,18/12/2026,4725,Call,30.75590324
28/05/2026,18/12/2026,4475,Call,30.82322311
28/05/2026,18/12/2026,4275,Put,40.40038681
28/05/2026,18/12/2026,4225,Put,40.87974548
28/05/2026,18/12/2026,4475,Put,38.57393646
28/05/2026,18/12/2026,6125,Put,25.89285851
28/05/2026,18/12/2026,4625,Put,37.19717407
28/05/2026,18/12/2026,4675,Put,36.77906799
28/05/2026,18/12/2026,6325,Put,24.62124062
28/05/2026,18/12/2026,6175,Put,25.57616425
28/05/2026,18/12/2026,5975,Put,26.87641907
28/05/2026,18/12/2026,5925,Put,27.20895767
28/05/2026,18/12/2026,5025,Put,33.81174469
28/05/2026,18/12/2026,6375,Put,24.30237198
28/05/2026,18/12/2026,6625,Put,22.74290848
28/05/2026,18/12/2026,6425,Put,23.99048996
28/05/2026,18/12/2026,7075,Put,19.96099472
28/05/2026,18/12/2026,7425,Put,17.87559891
28/05/2026,18/12/2026,10400,Put,18.94067383
28/05/2026,18/12/2026,7225,Put,19.05002022
28/05/2026,18/12/2026,10600,Put,19.70568085
28/05/2026,18/12/2026,7175,Put,19.34684181
28/05/2026,18/12/2026,10200,Put,18.07375336
28/05/2026,18/12/2026,7275,Put,18.75013161
28/05/2026,18/12/2026,7350,Put,18.30911446
28/05/2026,18/12/2026,10800,Put,20.4719677
28/05/2026,18/12/2026,7375,Put,18.16487312
28/05/2026,18/12/2026,7325,Put,18.45102501
28/05/2026,18/12/2026,7450,Put,17.7347126
28/05/2026,18/12/2026,7575,Put,17.06097221
28/05/2026,18/12/2026,7475,Put,17.59899712
28/05/2026,18/12/2026,7550,Put,17.19252396
28/05/2026,18/12/2026,7750,Put,16.21634483
28/05/2026,18/12/2026,7650,Put,16.68059921
28/05/2026,18/12/2026,7525,Put,17.3247261
28/05/2026,18/12/2026,8100,Put,15.00179291
28/05/2026,18/12/2026,11200,Put,21.94307327
28/05/2026,18/12/2026,9800,Put,16.73573875
28/05/2026,18/12/2026,7850,Put,15.79962254
28/05/2026,18/12/2026,8300,Put,14.60574532
28/05/2026,18/12/2026,6875,Put,21.18816376
28/05/2026,18/12/2026,6975,Put,20.57156944
28/05/2026,18/12/2026,6925,Put,20.88514328
28/05/2026,18/12/2026,7125,Put,19.65182304
28/05/2026,18/12/2026,6825,Put,21.49656677
28/05/2026,18/12/2026,11400,Put,22.63998795
28/05/2026,18/12/2026,6775,Put,21.81360817
28/05/2026,18/12/2026,8500,Put,14.40524197
28/05/2026,18/12/2026,7025,Put,20.2643795
28/05/2026,18/12/2026,7850,Call,15.32184601
28/05/2026,18/12/2026,11200,Call,17.08630562
28/05/2026,18/12/2026,8100,Call,14.50368214
28/05/2026,18/12/2026,9800,Call,14.04362774
28/05/2026,18/12/2026,8300,Call,14.0654583
28/05/2026,18/12/2026,6875,Call,20.46931076
28/05/2026,18/12/2026,8500,Call,13.7761898
28/05/2026,18/12/2026,6775,Call,20.99724579
28/05/2026,18/12/2026,7350,Call,17.75656891
28/05/2026,18/12/2026,6925,Call,20.15418053
28/05/2026,18/12/2026,6975,Call,19.87079048
28/05/2026,18/12/2026,11400,Call,17.62845612
28/05/2026,18/12/2026,7125,Call,19.025774
28/05/2026,18/12/2026,7025,Call,19.57821465
28/05/2026,18/12/2026,6825,Call,20.72249985
28/05/2026,18/12/2026,7325,Call,17.89420319
28/05/2026,18/12/2026,7075,Call,19.30677414
28/05/2026,18/12/2026,10400,Call,15.17790222
28/05/2026,18/12/2026,7425,Call,17.34257889
28/05/2026,18/12/2026,7175,Call,18.73961258
28/05/2026,18/12/2026,7225,Call,18.45814705
28/05/2026,18/12/2026,7525,Call,16.80847549
28/05/2026,18/12/2026,10200,Call,14.74286842
28/05/2026,18/12/2026,7275,Call,18.17539787
28/05/2026,18/12/2026,7375,Call,17.6175766
28/05/2026,18/12/2026,7450,Call,17.20578194
28/05/2026,18/12/2026,10800,Call,16.04236412
28/05/2026,18/12/2026,7575,Call,16.55184746
28/05/2026,18/12/2026,7475,Call,17.06954193
28/05/2026,18/12/2026,7550,Call,16.67810059
28/05/2026,18/12/2026,10600,Call,15.60375404
28/05/2026,18/12/2026,7650,Call,16.18436813
28/05/2026,18/12/2026,7750,Call,15.73109627
28/05/2026,18/12/2026,8150,Call,14.3797245
28/05/2026,18/12/2026,8900,Call,13.50305653
28/05/2026,18/12/2026,7825,Call,15.41949844
28/05/2026,18/12/2026,7725,Call,15.83872509
28/05/2026,18/12/2026,7950,Call,14.95492458
28/05/2026,18/12/2026,7875,Call,15.22405434
28/05/2026,18/12/2026,8700,Call,13.59236908
28/05/2026,18/12/2026,7775,Call,15.62161064
28/05/2026,18/12/2026,8050,Call,14.64591789
28/05/2026,18/12/2026,8900,Put,14.4431715
28/05/2026,18/12/2026,7950,Put,15.442523
28/05/2026,18/12/2026,7825,Put,15.89792919
28/05/2026,18/12/2026,8150,Put,14.88365555
28/05/2026,18/12/2026,7725,Put,16.32658768
28/05/2026,18/12/2026,7775,Put,16.11143875
28/05/2026,18/12/2026,8700,Put,14.3512888
28/05/2026,18/12/2026,8050,Put,15.13478565
28/05/2026,18/12/2026,7875,Put,15.70457458
28/05/2026,18/12/2026,7675,Put,16.5610218
28/05/2026,18/12/2026,7625,Put,16.80673599
28/05/2026,18/12/2026,7625,Call,16.30242538
28/05/2026,18/12/2026,7675,Call,16.06815529
28/05/2026,18/12/2026,8450,Call,13.83390141
28/05/2026,18/12/2026,8350,Call,13.9803648
28/05/2026,18/12/2026,8250,Call,14.15766907
28/05/2026,18/12/2026,8550,Call,13.71638393
28/05/2026,18/12/2026,8450,Put,14.43985653
28/05/2026,18/12/2026,8350,Put,14.54162407
28/05/2026,18/12/2026,8250,Put,14.68184376
28/05/2026,18/12/2026,8550,Put,14.37842083
28/05/2026,18/12/2026,8275,Put,14.64203835
28/05/2026,18/12/2026,8075,Put,15.06542206
28/05/2026,18/12/2026,8025,Put,15.20565033
28/05/2026,18/12/2026,8325,Put,14.57287979
28/05/2026,18/12/2026,8225,Put,14.72745323
28/05/2026,18/12/2026,7925,Put,15.52502823
28/05/2026,18/12/2026,8175,Put,14.82571507
28/05/2026,18/12/2026,8125,Put,14.94040871
28/05/2026,18/12/2026,9100,Put,14.67085552
28/05/2026,18/12/2026,7975,Put,15.35846138
28/05/2026,18/12/2026,8025,Call,14.7168045
28/05/2026,18/12/2026,8275,Call,14.10960007
28/05/2026,18/12/2026,8175,Call,14.31827164
28/05/2026,18/12/2026,8125,Call,14.44080448
28/05/2026,18/12/2026,8325,Call,14.01984596
28/05/2026,18/12/2026,8075,Call,14.57208538
28/05/2026,18/12/2026,8225,Call,14.20891953
28/05/2026,18/12/2026,7925,Call,15.0449934
28/05/2026,18/12/2026,9100,Call,13.48907089
28/05/2026,18/12/2026,7975,Call,14.87663841
29/05/2026,18/12/2026,3300,Call,
29/05/2026,18/12/2026,3400,Call,
29/05/2026,18/12/2026,3500,Call,
29/05/2026,18/12/2026,3600,Call,
29/05/2026,18/12/2026,3700,Call,
29/05/2026,18/12/2026,3800,Call,
29/05/2026,18/12/2026,3900,Call,
29/05/2026,18/12/2026,4000,Call,
29/05/2026,18/12/2026,4100,Call,
29/05/2026,18/12/2026,4200,Call,
29/05/2026,18/12/2026,4300,Call,
29/05/2026,18/12/2026,4400,Call,26.33109665
29/05/2026,18/12/2026,4500,Call,31.34770393
29/05/2026,18/12/2026,4600,Call,30.86408997
29/05/2026,18/12/2026,4700,Call,31.07287598
29/05/2026,18/12/2026,4800,Call,30.49449348
29/05/2026,18/12/2026,4900,Call,30.41582298
29/05/2026,18/12/2026,5000,Call,29.82963753
29/05/2026,18/12/2026,5100,Call,29.40498924
29/05/2026,18/12/2026,5200,Call,28.97870064
29/05/2026,18/12/2026,5300,Call,28.52794266
29/05/2026,18/12/2026,5400,Call,28.15709305
29/05/2026,18/12/2026,5500,Call,27.56767082
29/05/2026,18/12/2026,5600,Call,27.07514954
29/05/2026,18/12/2026,5700,Call,26.64851379
29/05/2026,18/12/2026,5800,Call,26.07782555
29/05/2026,18/12/2026,5900,Call,25.5603466
29/05/2026,18/12/2026,3300,Put,50.14792252
29/05/2026,18/12/2026,3400,Put,48.99782944
29/05/2026,18/12/2026,3500,Put,47.91501236
29/05/2026,18/12/2026,3600,Put,46.89089584
29/05/2026,18/12/2026,3700,Put,45.84786987
29/05/2026,18/12/2026,3800,Put,44.82661057
29/05/2026,18/12/2026,3900,Put,43.85147858
29/05/2026,18/12/2026,4000,Put,42.84846497
29/05/2026,18/12/2026,4100,Put,41.89204407
29/05/2026,18/12/2026,4200,Put,40.95171738
29/05/2026,18/12/2026,4300,Put,40.01860809
29/05/2026,18/12/2026,4400,Put,39.10329056
29/05/2026,18/12/2026,4500,Put,38.17374802
29/05/2026,18/12/2026,4600,Put,37.28823853
29/05/2026,18/12/2026,4700,Put,36.41801071
29/05/2026,18/12/2026,4800,Put,35.54259872
29/05/2026,18/12/2026,4900,Put,34.7065506
29/05/2026,18/12/2026,5000,Put,33.87134933
29/05/2026,18/12/2026,5100,Put,33.06240845
29/05/2026,18/12/2026,5200,Put,32.26885986
29/05/2026,18/12/2026,5300,Put,31.47447395
29/05/2026,18/12/2026,5400,Put,30.74093628
29/05/2026,18/12/2026,5500,Put,30.00351524
29/05/2026,18/12/2026,5600,Put,29.2970562
29/05/2026,18/12/2026,5700,Put,28.59963417
29/05/2026,18/12/2026,5800,Put,27.92020226
29/05/2026,18/12/2026,5900,Put,27.24280548
29/05/2026,18/12/2026,1800,Call,
29/05/2026,18/12/2026,2000,Call,
29/05/2026,18/12/2026,2200,Call,
29/05/2026,18/12/2026,2400,Call,
29/05/2026,18/12/2026,2600,Call,
29/05/2026,18/12/2026,2800,Call,
29/05/2026,18/12/2026,3000,Call,
29/05/2026,18/12/2026,3200,Call,
29/05/2026,18/12/2026,6000,Call,25.0430088
29/05/2026,18/12/2026,6200,Call,23.99675369
29/05/2026,18/12/2026,6400,Call,22.93018341
29/05/2026,18/12/2026,6600,Call,21.8301506
29/05/2026,18/12/2026,6800,Call,20.70420074
29/05/2026,18/12/2026,7000,Call,19.57282639
29/05/2026,18/12/2026,7200,Call,18.41361618
29/05/2026,18/12/2026,7400,Call,17.28019714
29/05/2026,18/12/2026,7600,Call,16.20526505
29/05/2026,18/12/2026,7800,Call,15.2774229
29/05/2026,18/12/2026,8000,Call,14.52946663
29/05/2026,18/12/2026,8200,Call,13.95843697
29/05/2026,18/12/2026,8400,Call,13.58248234
29/05/2026,18/12/2026,8600,Call,13.3278904
29/05/2026,18/12/2026,8800,Call,13.17385864
29/05/2026,18/12/2026,9000,Call,13.11340904
29/05/2026,18/12/2026,9200,Call,13.11445045
29/05/2026,18/12/2026,1800,Put,70.18621063
29/05/2026,18/12/2026,2000,Put,66.92980957
29/05/2026,18/12/2026,2200,Put,63.87807465
29/05/2026,18/12/2026,2400,Put,61.05215073
29/05/2026,18/12/2026,2600,Put,58.43253326
29/05/2026,18/12/2026,2800,Put,55.91617966
29/05/2026,18/12/2026,3000,Put,53.55229187
29/05/2026,18/12/2026,3200,Put,51.20026779
29/05/2026,18/12/2026,6000,Put,26.58557129
29/05/2026,18/12/2026,6200,Put,25.29141808
29/05/2026,18/12/2026,6400,Put,24.01189613
29/05/2026,18/12/2026,6600,Put,22.75609398
29/05/2026,18/12/2026,6800,Put,21.50684357
29/05/2026,18/12/2026,7000,Put,20.24344444
29/05/2026,18/12/2026,7200,Put,19.02276993
29/05/2026,18/12/2026,7400,Put,17.82376862
29/05/2026,18/12/2026,7600,Put,16.70868492
29/05/2026,18/12/2026,7800,Put,15.7555418
29/05/2026,18/12/2026,8000,Put,15.01351357
29/05/2026,18/12/2026,8200,Put,14.4789257
29/05/2026,18/12/2026,8400,Put,14.19075775
29/05/2026,18/12/2026,8600,Put,14.03928375
29/05/2026,18/12/2026,8800,Put,14.0553484
29/05/2026,18/12/2026,9000,Put,14.23335552
29/05/2026,18/12/2026,9200,Put,14.62040424
29/05/2026,18/12/2026,200,Call,
29/05/2026,18/12/2026,400,Call,
29/05/2026,18/12/2026,600,Call,
29/05/2026,18/12/2026,800,Call,
29/05/2026,18/12/2026,1000,Call,
29/05/2026,18/12/2026,1200,Call,
29/05/2026,18/12/2026,1400,Call,
29/05/2026,18/12/2026,1600,Call,
29/05/2026,18/12/2026,200,Put,135.2520142
29/05/2026,18/12/2026,400,Put,113.4962311
29/05/2026,18/12/2026,600,Put,97.44396973
29/05/2026,18/12/2026,800,Put,91.43123627
29/05/2026,18/12/2026,1000,Put,85.17827606
29/05/2026,18/12/2026,1200,Put,80.77521515
29/05/2026,18/12/2026,1400,Put,76.88353729
29/05/2026,18/12/2026,1600,Put,73.58389282
29/05/2026,18/12/2026,9600,Call,13.36240005
29/05/2026,18/12/2026,10000,Call,13.95338345
29/05/2026,18/12/2026,9600,Put,15.82209206
29/05/2026,18/12/2026,10000,Put,17.70929337
29/05/2026,18/12/2026,12000,Call,18.54593849
29/05/2026,18/12/2026,12000,Put,25.33566666
29/05/2026,18/12/2026,6100,Call,24.52809525
29/05/2026,18/12/2026,6300,Call,23.50684738
29/05/2026,18/12/2026,6500,Call,22.37747574
29/05/2026,18/12/2026,6700,Call,21.27125931
29/05/2026,18/12/2026,6100,Put,25.93241692
29/05/2026,18/12/2026,6300,Put,24.64309311
29/05/2026,18/12/2026,6500,Put,23.38319588
29/05/2026,18/12/2026,6700,Put,22.1308403
29/05/2026,18/12/2026,4050,Put,42.38681793
29/05/2026,18/12/2026,5650,Put,28.94383812
29/05/2026,18/12/2026,5550,Put,29.65285301
29/05/2026,18/12/2026,4150,Put,41.43711472
29/05/2026,18/12/2026,5850,Put,27.5684948
29/05/2026,18/12/2026,4250,Put,40.49320602
29/05/2026,18/12/2026,3950,Put,43.3415947
